Acronyme PEPR,projet,laboratoire,Type_Data,Email_Contact,Nom_Contact,Prenom_Contact,Fonction,Libellé structure,Sigle structure,Adresse,Latitude,Longitude,Domaines scientifiques,Discipline ERC
FairCarboN,DEEP-C,ISTO,Labo,,,,,Institut des sciences de la Terre d'Orléans,ISTO,"OSUC, 1A Rue de la Ferollerie, 45071 La Course, France",47.8338099,1.9430417,"3-Sciences de la terre et de l'univers, espace","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management,
PE9-Universe Sciences : Astro-physics/-chemistry/-biology; solar system; planetary systems; stellar, galactic and extragalactic astronomy; cosmology; space sciences; astronomical instrumentation and data"
FairCarboN,SLAM-B,ITAP,Labo,,,,,Technologies et Méthodes pour les Agricultures de demain ,ITAP,"361, rue J.F. Breton - BP 5095 - 34033 Montpellier",43.6195206,3.8573601,10-Sciences agronomiques et écologiques,
FairCarboN,CANETE,LAE,Labo,,,,,Laboratoire Agronomie et Environnement,LAE,"28 Rue de Herrlisheim, 68000 Colmar",48.06528854370117,7.336080074310303,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards"
FairCarboN,SLAM-B,LAE,Labo,,,,,Laboratoire Agronomie et Environnement,LAE,"28 Rue de Herrlisheim, 68000 Colmar",48.06528854370117,7.336080074310303,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards"
FairCarboN,SLAM-B,LBE,Labo,,,,,Laboratoire de Biotechnologie de l'Environnement,LBE,Avenue des Etangs - 11100 Narbonne,43.156896,2.995363,10-Sciences agronomiques et écologiques,
FairCarboN,CO2_CMPhi,LCB,Labo,,,,,Laboratoire de Chimie Bactérienne,LCB,"31 Chemin Joseph Aiguier, 13009 Marseille, France",43.25384140014648,5.408156871795654,,
FairCarboN,SLAM-B,LEESU,Labo,,,,,Laboratoire Eau Environnement et Systèmes Urbains,LEESU,"6-8 avenue Blaise Pascal, Cité Descartes, Champs sur Marne77 455 Marne-La-Vallée ",48.84078649304004,2.5880849730154054,"7-Sciences de la société                                                                              3-Sciences de la terre et de l'univers, espace                                                        10-Sciences agronomiques et écologiques                                                                ","PE8-Products and Processes Engineering : Product and process design, chemical, civil, environmental, mechanical, vehicle engineering, energy processes and relevant computational methods,
PE4-Physical and analytical chemical sciences : analytical chemistry, chemical theory, physical chemistry/chemical physics,
SH2-Institutions, Governance and Legal Systems : Political science, international relations, law,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling,
LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards"
FairCarboN,CarboNium,LEHNA,Labo,,,,,Laboratoire d'Ecologie des Hydrosystèmes Naturels et Anthropisés,LEHNA,"1 3-6, rue Raphaël Dubois - Bâtiments Darwin C & Forel, 69622 Villeurbanne",45.77894592285156,4.866977691650391,10-Sciences agronomiques et écologiques,"LS4-Physiology in Health, Disease and Ageing : Organ and tissue physiology, comparative physiology, physiology of ageing, pathophysiology, inter-organ and tissue communication, endocrinology, nutrition, metabolism, interaction with the microbiome, non-communicable diseases including cancer (and except disorders of the nervous system and immunity-related diseases)),
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,DEEP-C,LEHNA,Labo,,,,,Laboratoire d'Ecologie des Hydrosystèmes Naturels et Anthropisés,LEHNA,"1 3-6, rue Raphaël Dubois - Bâtiments Darwin C & Forel, 69622 Villeurbanne",45.77894592285156,4.866977691650391,10-Sciences agronomiques et écologiques,"LS4-Physiology in Health, Disease and Ageing : Organ and tissue physiology, comparative physiology, physiology of ageing, pathophysiology, inter-organ and tissue communication, endocrinology, nutrition, metabolism, interaction with the microbiome, non-communicable diseases including cancer (and except disorders of the nervous system and immunity-related diseases)),
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,CLIM-FAS,LEM,Labo,,,,,Lille Economie et Management,LEM,"FUPL, 60 Boulevard Vauban 59016 LILLE CEDEX",50.6326759,3.0449438,7 : Sciences de la société ,"     SH1 : Individuals, Markets and Organisations : Economics, finance, management"
FairCarboN,CABESTAN,LEMAR,Labo,,,,,Laboratoire des sciences de l'environnement marin,LEMAR,Rue Dumont d’Urville-29280-PLOUZANE,48.3586373,-4.5622787,"5-Biologie, médecine et santé                                                                         10-Sciences agronomiques et écologiques                                                                3-Sciences de la terre et de l'univers, espace","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management,
SH3-The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies,
LS2-Integrative Biology: from Genes and Genomes to Systems : Genetics, epigenetics, genomics and other ‘omics studies, bioinformatics, systems biology, genetic diseases, gene editing, innovative methods and modelling, ‘omics for personalised medicine,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling"
FairCarboN,CarboNium,LEMAR,Labo,,,,,Laboratoire des sciences de l'environnement marin,LEMAR,Rue Dumont d’Urville-29280-PLOUZANE,48.3586373,-4.5622787,"5-Biologie, médecine et santé                                                                         10-Sciences agronomiques et écologiques                                                                3-Sciences de la terre et de l'univers, espace","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management,
SH3-The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies,
LS2-Integrative Biology: from Genes and Genomes to Systems : Genetics, epigenetics, genomics and other ‘omics studies, bioinformatics, systems biology, genetic diseases, gene editing, innovative methods and modelling, ‘omics for personalised medicine,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling"
FairCarboN,SLAM-B,LESSEM,Labo,,,,,Laboratoire des écosystèmes et sociétés en montagne,LESSEM,"2 rue de la Papeterie-BP 76, F-38402 Saint-Martin-d'Hères",45.1991648,5.7733468,10-Sciences agronomiques et écologiques,"SH3-The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies"
FairCarboN,CABESTAN,LETG,Labo,,,,,"Littoral, Environnement, Télédétection, Géomatique ",LETG,Nantes université Campus Tertre BP 81227-44312-Nantes cedex 3,47.2499554,-1.5536813,"3-Sciences de la terre et de l'univers, espace                                                        10-Sciences agronomiques et écologiques                                                                7-Sciences de la société                                                                              6-Sciences humaines et humanités","SH7-Human Mobility, Environment, and Space : Human geography, demography, health, sustainability science, territorial planning, spatial analysis,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,SLAM-B,LETG,Labo,,,,,"Littoral, Environnement, Télédétection, Géomatique ",LETG,Nantes université Campus Tertre BP 81227-44312-Nantes cedex 3,47.2458179,-1.5518234,"3-Sciences de la terre et de l'univers, espace                                                        10-Sciences agronomiques et écologiques                                                                7-Sciences de la société                                                                              6-Sciences humaines et humanités","SH7-Human Mobility, Environment, and Space : Human geography, demography, health, sustainability science, territorial planning, spatial analysis,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,ALAMOD,LG-ENS,Labo,,,,,Laboratoire de géologie de l'Ecole Normale Supérieure,LG-ENS,24 Rue Lhomond-75231-PARIS CEDEX 05,48.84309885224512,2.3466817288359008,8-Sciences pour l'ingénieur,
FairCarboN,CANETE,LG-ENS,Labo,,,,,Laboratoire de géologie de l'Ecole Normale Supérieure,LG-ENS,24 Rue Lhomond-75231-PARIS CEDEX 05,48.84309885224512,2.3466817288359008,8-Sciences pour l'ingénieur,
FairCarboN,SLAM-B,LG-ENS,Labo,,,,,Laboratoire de géologie de l'Ecole Normale Supérieure,LG-ENS,24 Rue Lhomond-75231-PARIS CEDEX 05,48.84309885224512,2.3466817288359008,8-Sciences pour l'ingénieur,
FairCarboN,CLIM-FAS,LG-ENS,Labo,,,,,Laboratoire de géologie de l'Ecole Normale Supérieure,LG-ENS,24 Rue Lhomond-75231-PARIS CEDEX 05,48.84309885224512,2.3466817288359008,8: Sciences pour l'ingénieur,
FairCarboN,PREFALIM,LG-ENS,Labo,,,,,Laboratoire de géologie de l'Ecole Normale Supérieure,LG-ENS,24 Rue Lhomond-75231-PARIS CEDEX 05,48.84309885224512,2.3466817288359008,8: Sciences pour l'ingénieur,
FairCarboN,RhizoSeqC,LG-ENS,Labo,,,,,Laboratoire de géologie de l'Ecole Normale Supérieure,LG-ENS,24 Rue Lhomond-75231-PARIS CEDEX 05,48.84309885224512,2.3466817288359008,8: Sciences pour l'ingénieur,
FairCarboN,SLAM-B,LIED,Labo,,,,,Laboratoire Interdisciplinaire des Energies de Demain,LIED,"11 rue Alice Domon et Léonie Duquet, Bât. Condorcet, case postale 7040, 75205 Pari",48.82777016305813,2.3802196,2-Physique                                                                                            6-Sciences humaines et humanités,"PE3-Condensed matter physics : structure, electronic properties, fluids, nanosciences, biological physics"
FairCarboN,CABESTAN,LIENSs,Labo,,,,,LIttoral ENvironnement et Sociétés,LIENSs,La Rochelle Université,46.14175415039063,-1.1513279676437378,,
FairCarboN,ALAMOD,LIF,Labo,,,,,Laboratoire d'inventaire forestier,LIF,"73 avenue de Paris
94165 SAINT-MANDÉ CEDEX
France",48.845624,2.4245825,10-Sciences agronomiques et écologiques,
FairCarboN,SLAM-B,LIRMM,Labo,,,,,"Laboratoire d'informatique, de robotique et de microélectronique de Montpellier",LIRMM,161 rue Ada - 34095 Montpellier,43.6368829,3.8403209,7-Sciences de la société                                                                              9-Sciences et technologies de l'information et de la communication                                    10-Sciences agronomiques et écologiques                                                                8-Sciences pour l'ingénieur,"PE6-Computer science and informatics : informatics and information systems, computer science, scientific computing, intelligent systems,
PE7-Systems and communication engineering : Electrical, electronic, communication, optical and systems engineering"
FairCarboN,ALAMOD,LISAH,Labo,,,,,Laboratoire d'étude des Interactions Sol - Agrosystème - Hydrosystème,LISAH,2 place Viala 34060 Montpellier,43.61700439453125,3.8545618057250977,10-Sciences agronomiques et écologiques,
FairCarboN,CANETE,LISAH,Labo,,,,,Laboratoire d'étude des Interactions Sol - Agrosystème - Hydrosystème,LISAH,2 place Viala 34060 Montpellier,43.61700439453125,3.8545618057250977,10-Sciences agronomiques et écologiques,
FairCarboN,PEACE,LISAH,Labo,,,,,Laboratoire d'étude des Interactions Sol - Agrosystème - Hydrosystème,LISAH,2 place Viala 34060 Montpellier,43.61700439453125,3.8545618057250977,10-Sciences agronomiques et écologiques,
FairCarboN,RIFT,LISAH,Labo,,,,,Laboratoire d'étude des Interactions Sol - Agrosystème - Hydrosystème,LISAH,2 place Viala 34060 Montpellier,43.61700439453125,3.8545618057250977,10-Sciences agronomiques et écologiques,
FairCarboN,SLAM-B,LISC,Labo,,,,,Laboratoire d'Ingénierie des Systèmes Complexes,LISC,"9 avenue Blaise Pascal, 63170 Aubière, France",45.7623092,3.1110627,8-Sciences pour l'ingénieur                                                                           10-Sciences agronomiques et écologiques,
FairCarboN,CABESTAN,LMD,Labo,,,,,Laboratoire de météorologie dynamique,LMD,route de Saclay-91128-PALAISEAU CEDEX,48.7195536,2.2210765,8-Sciences pour l'ingénieur,
FairCarboN,CABESTAN,LOG,Labo,,,,,Laboratoire d'océanologie et de géosciences,LOG,28 avenue Foch-62930-WIMEREUX,50.7630241,1.6059993,"10-Sciences agronomiques et écologiques                                                                3-Sciences de la terre et de l'univers, espace","SH3-The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,TROPECOS,LOG,Labo,,,,,Laboratoire d'océanologie et de géosciences,LOG,28 avenue Foch-62930-WIMEREUX,50.7630241,1.6059993,"10-Sciences agronomiques et écologiques                                                                3-Sciences de la terre et de l'univers, espace","SH3-The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies,
LS8-Environmental Biology, Ecology and Evolution : Ecology, biodiversity, environmental change, evolutionary biology, behavioural ecology, microbial ecology, marine biology, ecophysiology, theoretical developments and modelling,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,CABESTAN,LPG,Labo,,,,,Laboratoire de Planétologie et Géosciences,LPG,2 Rue de la Houssinière-44322-NANTES CEDEX 3,47.2385635,-1.5553325,"3-Sciences de la terre et de l'univers, espace",
FairCarboN,TROPECOS,LPG,Labo,,,,,Laboratoire de Planétologie et Géosciences,LPG,2 Rue de la Houssinière-44322-NANTES CEDEX 3,47.2385635,-1.5553325,"3-Sciences de la terre et de l'univers, espace",
FairCarboN,CLIM-FAS,LPPS,Labo,,,,,Lapps Laboratoire Parisien de Psychologie Sociale,LPPS,200 avenue de la Republique 92001 Nanterre cedex,48.9042269,2.2139518,6 : Sciences humaines et humanités,"The Human Mind and Its Complexity : Cognitive science, psychology, linguistics, theoretical philosophy"
FairCarboN,ALAMOD,LSCE,Labo,,,,,Laboratoire des Sciences du Climat et de l'Environnement,LSCE,"CEA Saclay, Bat 714, pièce 1034 Site de l'Orme des Merisiers Chemin de Saint Aubin - RD 128-91191-GIF SUR YVETTE CEDEX",48.712045,2.1472144,"3-Sciences de la terre et de l'univers, espace",
FairCarboN,PEACE,LSCE,Labo,,,,,Laboratoire des Sciences du Climat et de l'Environnement,LSCE,"CEA Saclay, Bat 714, pièce 1034 Site de l'Orme des Merisiers Chemin de Saint Aubin - RD 128-91191-GIF SUR YVETTE CEDEX",48.712045,2.1472144,"3-Sciences de la terre et de l'univers, espace",
FairCarboN,GREENSCALE,LSCE,Labo,,,,,Laboratoire des Sciences du Climat et de l'Environnement,LSCE,"CEA Saclay, Bat 714, pièce 1034 Site de l'Orme des Merisiers Chemin de Saint Aubin - RD 128-91191-GIF SUR YVETTE CEDEX",48.712045,2.1472144,"3-Sciences de la terre et de l'univers, espace",
FairCarboN,RhizoSeqC,LSCE,Labo,,,,,Laboratoire des Sciences du Climat et de l'Environnement,LSCE,"CEA Saclay, Bat 714, pièce 1034 Site de l'Orme des Merisiers Chemin de Saint Aubin - RD 128-91191-GIF SUR YVETTE CEDEX",48.712045,2.1472144,"3-Sciences de la terre et de l'univers, espace",
FairCarboN,CABESTAN,LUSAC,Labo,,,,,Laboratoire Universitaire des Sciences Appliquées de Cherbourg,LUSAC,LUSAC - ESIX Normandie Prod.Rue Louis Aragon78-50130-CHERBOURG OCTEVILLE,49.634357,-1.6441993,8-Sciences pour l'ingénieur                                                                           4-Chimie                                                                                              9-Sciences et technologies de l'information et de la communication                                    ,"PE7-Systems and communication engineering : Electrical, electronic, communication, optical and systems engineering,
PE8-Products and Processes Engineering : Product and process design, chemical, civil, environmental, mechanical, vehicle engineering, energy processes and relevant computational methods,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,CarboNium,M2C,Labo,,,,,Morphodynamique Continentale et Côitère,M2C,"24, Rue des tilleuls
Université de Caen (Campus 1)
14000 Caen cedex",49.1922983,-0.3668482,"10-Sciences agronomiques et écologiques                                                                3-Sciences de la terre et de l'univers, espace                                                        8-Sciences pour l'ingénieur","LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards,
PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,ALAMOD,METIS,Labo,,,,,"Milieux Environnementaux, Transferts et Interactions dans les hydrosystèmes et les Sols",METIS,4 Place Jussieu 75252 PARIS CEDEX 05,48.84586715698242,2.354955673217773,"3-Sciences de la terre et de l'univers, espace","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,CANETE,METIS,Labo,,,,,"Milieux Environnementaux, Transferts et Interactions dans les hydrosystèmes et les Sols",METIS,4 Place Jussieu 75252 PARIS CEDEX 05,48.84586715698242,2.354955673217773,"3-Sciences de la terre et de l'univers, espace","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,CarboNium,METIS,Labo,,,,,"Milieux Environnementaux, Transferts et Interactions dans les hydrosystèmes et les Sols",METIS,4 place Jussieu 75252 PARIS CEDEX 05,48.84586715698242,2.354955673217773,"3-Sciences de la terre et de l'univers, espace","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,PEACE,METIS,Labo,,,,,"Milieux Environnementaux, Transferts et Interactions dans les hydrosystèmes et les Sols",METIS,4 place Jussieu 75252 PARIS CEDEX 05,48.84586715698242,2.354955673217773,"3-Sciences de la terre et de l'univers, espace","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,SLAM-B,METIS,Labo,,,,,"Milieux environnementaux, transferts et interactions dans les hydrosystèmes et les sols",METIS,4 place Jussieu 75252 PARIS CEDEX 05,48.84586715698242,2.354955673217773,"3-Sciences de la terre et de l'univers, espace","PE10-Earth System Science : Physical geography, geology, geophysics, atmospheric sciences, oceanography, climatology, cryology, ecology, global environmental change, biogeochemical cycles, natural resources management"
FairCarboN,SLAM-B,MIAT,Labo,,,,,Unité de Mathématiques et Informatique Appliquées de Toulouse ,MIAT,"Chemin de Borde Rouge, 31320 Castanet Tolosan",43.528981,1.4995539,10-Sciences agronomiques et écologiques                                                                9-Sciences et technologies de l'information et de la communication,
FairCarboN,SLAM-B,MoSAR,Labo,,,,,Modélisation Systémique Appliquée aux Ruminants,MoSAR,22 place de l'Agronomie CS 20040 91123 Palaiseau,48.7149402,2.1938482,"5-Biologie, médecine et santé                                                                         10-Sciences agronomiques et écologiques","LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards"
FairCarboN,SLAM-B,OPAALE,Labo,,,,,"Optimisation des procédés en agro-alimentaire, agriculture et environnement",OPAALE,"17 avenue de Cucillé - CS 64427, F-35044 Rennes ",48.1273335,-1.7009788,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards"
FairCarboN,SLAM-B,PEGASE,Labo,,,,,"Physiologie, Environnement et Génétique pour l'Animal et les Systèmes d'Elevage",PEGASE,"16, le Clos 35590 Saint-Gilles",48.1433622,-1.8351197,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards"
FairCarboN,PREFALIM,PjSE,Labo,,,,,Paris-Jourdan Sciences Economiques,PjSE,"48 boulevard Jourdan
75014 PARIS ",48.8222725,2.3308584,,
FairCarboN,CLIM-FAS,PSAE,Labo,,,,,Paris Saclay Applied Economics,PSAE,  Campus Agro Paris-Saclay 22 place de l'Agronomie 91123 Palaiseau Cedex,48.71667,2.25,10-Sciences agronomiques et écologiques; 7 : Sciences de la société,"SH1 : Individuals, Markets and Organisations : Economics, finance, management ;  SH2 : Institutions, Governance and Legal Systems : Political science, international relations, law ; SH3 : The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies"
FairCarboN,PREFALIM,PSAE,Labo,,,,,Paris Saclay Applied Economics,PSAE,  Campus Agro Paris-Saclay 22 place de l'Agronomie 91123 Palaiseau Cedex,48.71667,2.25,10-Sciences agronomiques et écologiques; 7 : Sciences de la société,"SH1 : Individuals, Markets and Organisations : Economics, finance, management ;  SH2 : Institutions, Governance and Legal Systems : Political science, international relations, law ; SH3 : The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies"
FairCarboN,Drought for C,RECOVER,Labo,,,,,Risques Ecosystèmes Vulnérabilité Environnement Résilience,RECOVER,3275 Route de Cézanne 13182 Aix-en-Provence,43.540925,5.445712,,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards"
FairCarboN,ALAMOD,Recyclage&Risque,Labo,,,,,Recyclage&Risques,Recyclage&Risques,Avenue Agropolis-34398-Montpellier Cedex 5,43.64971458752341,3.869096786507703,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards"
FairCarboN,SLAM-B,Recyclage&Risque,Labo,,,,,Recyclage&Risques,Recyclage&Risques,Avenue Agropolis-34398-Montpellier Cedex 5,43.64971458752341,3.869096786507703,10-Sciences agronomiques et écologiques,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards"
FairCarboN,CarboNium,Riverly,Labo,,,,,Fonctionnement des hydrosystèmes,RiverLy,5 rue de la Doua - CS 20244,45.779099,4.8752063,10-Sciences agronomiques et écologiques,"SH3-The Social World and Its Diversity : Sociology, social psychology, social anthropology, education sciences, communication studies"
FairCarboN,ALAMOD,SAS,Labo,,,,,Sol  Agro et hydrosystème Spatialisation,SAS,65  rue de Saint-Brieuc-35042-Rennes,48.113544,-1.7053078,10-Sciences agronomiques et écologiques,
FairCarboN,DEEP-C,SAS,Labo,,,,,Sol  Agro et hydrosystème Spatialisation,SAS,65  rue de Saint-Brieuc-35042-Rennes,48.1132164,-1.7077569,10-Sciences agronomiques et écologiques,
FairCarboN,SLAM-B,SAS,Labo,,,,,Sol  Agro et hydrosystème Spatialisation,SAS,65  rue de Saint-Brieuc-35042-Rennes,48.113544,-1.7053078,10-Sciences agronomiques et écologiques,
FairCarboN,ALAMOD,SELMET,Labo,,,,,Systèmes d'élevage méditerranéens et tropicaux,SELMET,"Campus International de Baillarguet, Avenue du Campus Agropolis, 34980 Montferrier-sur-Lez, France",43.6835992,3.8764969,10-Sciences agronomiques et écologiques                                                                6-Sciences humaines et humanités,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards"
FairCarboN,RIFT,SELMET,Labo,,,,,Systèmes d'élevage méditerranéens et tropicaux,SELMET,"Campus International de Baillarguet, Avenue du Campus Agropolis, 34980 Montferrier-sur-Lez, France",43.6835992,3.8764969,10-Sciences agronomiques et écologiques                                                                6-Sciences humaines et humanités,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards"
FairCarboN,SLAM-B,SELMET,Labo,,,,,Systèmes d'élevage méditerranéens et tropicaux,SELMET,"Campus International de Baillarguet, Avenue du Campus Agropolis, 34980 Montferrier-sur-Lez, France",43.6835992,3.8764969,10-Sciences agronomiques et écologiques                                                                6-Sciences humaines et humanités,"LS9-Biotechnology and Biosystems Engineering : Biotechnology using all organisms, biotechnology for environment and food applications, applied plant and animal sciences, bioengineering and synthetic biology, biomass and biofuels, biohazards"
FairCarboN,CarboNium,Lac Leman,Site,,,,,,,,46.431319,6.463207,,
FairCarboN,CarboNium,Lac Annecy,Site,,,,,,,,45.874348,6.162231,,
FairCarboN,CarboNium,Lac Bourget,Site,,,,,,,,45.697888,5.870755,,
FairCarboN,CarboNium,Lac Aiguebelette,Site,,,,,,,,45.550361,5.797729,,
FairCarboN,CarboNium,Lac de Chavolet,Site,,,,,,,,45.825026,5.696429,,
FairCarboN,CarboNium,Lac Pavin,Site,,,,,,,,45.29,2.53,,
FairCarboN,CarboNium,Lac de Carcans Hourtin,Site,,,,,,,,45.131361,-1.116441,,
FairCarboN,CarboNium,Lac de Lacanau,Site,,,,,,,,44.971974,-1.117543,,
FairCarboN,CarboNium,Lac de Cazaux Sanguinet,Site,,,,,,,,44.448041,-1.158596,,
FairCarboN,CarboNium,Lac de Parentis Biscarosse,Site,,,,,,,,44.349011,-1.170053,,
FairCarboN,CarboNium,Retenue de Serre Ponçon,Site,,,,,,,,44.480838,6.28972,,
FairCarboN,CarboNium,Etang de Birieux,Site,,,,,,,,45.952717,5.024213,,
FairCarboN,CarboNium,Gravière Oselle,Site,,,,,,,,47.134471,5.845706,,
FairCarboN,CarboNium,Reservoir de Charmes,Site,,,,,,,,47.910509,5.381445,,
FairCarboN,CarboNium,Bernadouze,Site,,,,,,,,42.80258,1.4238,,
FairCarboN,CarboNium,Frasnes,Site,,,,,,,,46.8404,6.1785,,
FairCarboN,CarboNium,La Guette,Site,,,,,,,,47.32169,2.28047,,
FairCarboN,ALAMOD,Puechabon,Site,,,,,,,,43.7413,3.5957,,
FairCarboN,ALAMOD,Font Blanche,Site,,,,,,,,43.2408,5.6787,,
FairCarboN,ALAMOD,Bilos,Site,,,,,,,,44.4937,-0.9561,,
FairCarboN,ALAMOD,Barbeau,Site,,,,,,,,48.4764,2.7801,,
FairCarboN,ALAMOD,Hesse,Site,,,,,,,,48.6741,7.0647,,
FairCarboN,ALAMOD,O3HP,Site,,,,,,,,43.9378,5.7178,,
FairCarboN,ALAMOD,Montiers,Site,,,,,,,,48.5317,5.2689,,
FairCarboN,ALAMOD,Itatinga,Site,,,,,,,,-23.03333,-48.6333,,
FairCarboN,CrosyeN,Estrees Mons,Site,,,,,,,,49.9666304,3.2873583,,
FairCarboN,CrosyeN,Epoisses,Site,,,,,,,,47.2367897,5.0989546,,
FairCarboN,CrosyeN,Auzeville,Site,,,,,,,,43.529239,1.4832805,,
FairCarboN,CrosyeN,Mauguio,Site,,,,,,,,43.6156131,4.0102919,,
